Date,Close,Volatility
2001-01-02,58.299766540527344,0.4832999464513085
2001-01-03,59.359764099121094,0.4825795568195453
2001-01-04,59.62476348876953,0.48194038068220735
2001-01-05,57.83601760864258,0.4824843128126169
2001-01-08,57.57101821899414,0.4799118072954702
2001-01-09,56.31227493286133,0.47824115751198776
2001-01-10,56.577274322509766,0.4775272762349793
2001-01-11,56.709774017333984,0.47659086008202517
2001-01-12,53.39728546142578,0.47979558406934786
2001-01-16,54.987281799316406,0.47848471661988506
2001-01-17,53.72853469848633,0.47685909552299083
2001-01-18,52.469791412353516,0.47744647585770955
2001-01-19,50.21730041503906,0.4793779240333047
2001-01-22,53.46353530883789,0.4833767394237153
2001-01-23,55.053531646728516,0.48415707675955866
2001-01-24,55.18602752685547,0.48415733157307655
2001-01-25,55.583526611328125,0.4767586534834735
2001-01-26,56.643524169921875,0.47694821147767963
2001-01-29,57.282169342041016,0.4757244114377627
2001-01-30,58.56476593017578,0.4703016403422748
2001-01-31,58.01356887817383,0.4704096216028991
2001-02-01,57.43056869506836,0.46982851496187394
2001-02-02,56.92177200317383,0.46985034663015535
2001-02-05,58.25736618041992,0.4683894981389891
2001-02-06,56.97477340698242,0.4689551913393887
2001-02-07,57.154972076416016,0.46823057416722935
2001-02-08,56.402374267578125,0.4672629005984094
2001-02-09,57.186771392822266,0.465436503436682
2001-02-12,57.557769775390625,0.4654116488325895
2001-02-13,57.26097106933594,0.46488501388102343
2001-02-14,57.02777099609375,0.4643439143092845
2001-02-15,56.92177200317383,0.4641663394722431
2001-02-16,57.23977279663086,0.4593021621765456
2001-02-20,53.69938659667969,0.46156455147622516
2001-02-21,53.37078857421875,0.46154531358425116
2001-02-22,53.26478576660156,0.4610227774027844
2001-02-23,53.752384185791016,0.45901064607464703
2001-02-26,54.1657829284668,0.4578443280421877
2001-02-27,55.06678009033203,0.45522220335312297
2001-02-28,54.88658142089844,0.4529908970338258
2001-03-01,54.536781311035156,0.45228579997591123
2001-03-02,54.430782318115234,0.45190344441925867
2001-03-05,53.90078353881836,0.4507561168198131
2001-03-06,53.784183502197266,0.45036374285936154
2001-03-07,54.5579833984375,0.4481493491091934
2001-03-08,53.688785552978516,0.44835341678282103
2001-03-09,52.151790618896484,0.4479588773397518
2001-03-12,49.819801330566406,0.4500561511966343
2001-03-13,50.243797302246094,0.4479918426978793
2001-03-14,47.27581024169922,0.450384579180535
2001-03-15,50.03179931640625,0.4422279931218024
2001-03-16,48.01780700683594,0.4140383555664486
2001-03-19,48.17680740356445,0.41044519944415203
2001-03-20,46.87301254272461,0.40914450073000824
2001-03-21,45.3148193359375,0.4084822898940214
2001-03-22,45.569217681884766,0.408471079449619
2001-03-23,47.92240905761719,0.4106700234800721
2001-03-26,48.95060348510742,0.4108629446944433
2001-03-27,51.19779586791992,0.41184777953495383
2001-03-28,52.151790618896484,0.41209860194115
2001-03-29,51.409793853759766,0.41220683021774396
2001-03-30,52.194190979003906,0.4124457011483556
2001-04-02,52.30018997192383,0.4085963676337179
2001-04-03,51.51579284667969,0.4062017121504721
2001-04-04,50.61479949951172,0.4042715110820425
2001-04-05,52.257789611816406,0.40547339243835057
2001-04-06,51.240196228027344,0.4059019232737513
2001-04-09,51.399192810058594,0.4048290650127498
2001-04-10,52.40618896484375,0.40174809033425996
2001-04-11,52.27899169921875,0.40025572985600766
2001-04-12,52.469791412353516,0.39683589555702287
2001-04-16,52.628787994384766,0.3967865121592248
2001-04-17,53.26478576660156,0.3873461661829196
2001-04-18,54.430782318115234,0.3878909713744059
2001-04-19,55.33177947998047,0.37962811059301366
2001-04-20,55.151580810546875,0.3781892895703833
2001-04-23,54.769981384277344,0.3781174457456334
2001-04-24,53.05278778076172,0.37840356319698265
2001-04-25,53.15878677368164,0.3766017798016067
2001-04-26,52.86198806762695,0.3754492367159812
2001-04-27,52.999786376953125,0.3742784540844213
2001-04-30,53.211788177490234,0.37315180881436066
2001-05-01,53.77358627319336,0.3717176869736791
2001-05-02,53.13758850097656,0.37160689641831435
2001-05-03,53.94318389892578,0.3711323250639616
2001-05-04,54.801780700683594,0.3706379386244899
2001-05-07,54.430782318115234,0.3687775433416836
2001-05-08,53.84778594970703,0.366985363542737
2001-05-09,53.89018249511719,0.3666758867878489
2001-05-10,53.646385192871094,0.3663409873645904
2001-05-11,52.999786376953125,0.3663656562272596
2001-05-14,53.79478454589844,0.36588526536085175
2001-05-15,55.1409797668457,0.3646782459429423
2001-05-16,56.72037124633789,0.36566901375201416
2001-05-17,57.282169342041016,0.3656339960647877
2001-05-18,56.39177322387695,0.36577922245560746
2001-05-21,56.76277160644531,0.36188739291942024
2001-05-22,57.928768157958984,0.36017195652065187
2001-05-23,58.04536819458008,0.3590991026903932
2001-05-24,57.928768157958984,0.35866912847829835
2001-05-25,57.16556930541992,0.3575026561210477
2001-05-29,57.47296905517578,0.35739342104088956
2001-05-30,57.34577178955078,0.3573278808567244
2001-05-31,57.88636779785156,0.357402768399281
2001-06-01,58.6707649230957,0.3570412115340717
2001-06-04,58.58596420288086,0.3567899896664514
2001-06-05,57.73796844482422,0.35521029948754546
2001-06-06,57.16556930541992,0.3553667285532899
2001-06-07,56.2327766418457,0.35576420812415094
2001-06-08,55.53317642211914,0.35532492686443723
2001-06-11,55.522579193115234,0.3539910037905329
2001-06-12,55.246978759765625,0.35386560159248315
2001-06-13,54.69578170776367,0.3538120932353842
2001-06-14,54.08098220825195,0.35399768535959336
2001-06-15,53.47678756713867,0.35390756195444417
2001-06-18,53.752384185791016,0.3518810821077884
2001-06-19,54.1657829284668,0.3513382696445679
2001-06-20,54.48378372192383,0.35086620680920905
2001-06-21,55.861778259277344,0.34934082697628277
2001-06-22,54.00678253173828,0.3498994865386417
2001-06-25,51.780792236328125,0.3512293906242534
2001-06-26,52.162391662597656,0.3501768078907533
2001-06-27,52.00339126586914,0.349958138567547
2001-06-28,52.04579162597656,0.3499433559607339
2001-06-29,50.87979507446289,0.35064339366255315
2001-07-02,51.685394287109375,0.3499788931469078
2001-07-03,51.12359619140625,0.34719334674084706
2001-07-05,49.92580032348633,0.3479602575014541
2001-07-06,49.38520050048828,0.347938131032719
2001-07-09,50.82679748535156,0.3490702621670289
2001-07-10,49.60780334472656,0.3497870630953379
2001-07-11,50.46639633178711,0.3500197036241936
2001-07-12,50.82679748535156,0.3500274755336413
2001-07-13,52.363792419433594,0.34850955127561306
2001-07-16,45.57981872558594,0.3717822023953789
2001-07-17,45.04981994628906,0.3706226544281903
2001-07-18,46.353614807128906,0.37174371521780897
2001-07-19,46.0780143737793,0.3717895018231715
2001-07-20,45.04981994628906,0.3716982859966428
2001-07-23,44.6788215637207,0.3715058688371841
2001-07-24,45.134620666503906,0.37165365765848396
2001-07-25,45.632816314697266,0.3715110563716164
2001-07-26,46.449012756347656,0.3687070579671401
2001-07-27,47.911808013916016,0.3699772273813314
